"stid","seq","wage_ratio","treatment","expunge","white","female","age_enroll","unemploy_lag","local_unemploy","ps_employed","married","dependent","year","pe_wage_avg"
108,2,0,0,0,0,0,33,1,4.066666667,1,0,0,2021,127.765
108,3,10.0025828669824,0,0,0,0,33,1,3.533333333,1,0,0,2021,127.765
108,4,11.4223770203107,0,0,0,0,33,0,3.533333333,1,0,0,2021,127.765
108,5,45.8978593511525,0,0,0,0,33,0,2.4,1,0,0,2021,127.765
108,6,1.56216491214339,0,0,0,0,33,0,3.066666667,1,0,0,2022,127.765
108,7,0,0,0,0,0,33,0,2.7,1,0,0,2022,127.765
109,-8,0.875619352931963,0,0,0,0,34,,3.2,0,0,0,2018,13821.885
109,-7,1.25718380669496,0,0,0,0,34,0,2.65,0,0,0,2018,13821.885
109,-6,1.20339447188281,0,0,0,0,34,0,4.15,0,0,0,2019,13821.885
109,-5,1.16547779119852,0,0,0,0,34,0,3.016666667,0,0,0,2019,13821.885
109,-4,1.07813369884064,0,0,0,0,34,0,3.2,0,0,0,2019,13821.885
109,-3,1.00422843917454,0,0,0,0,34,0,2.583333333,0,0,0,2019,13821.885
109,-2,0.88440541937659,0,0,0,0,34,0,3.533333333,0,0,0,2020,13821.885
109,-1,0.531557019899963,0,0,0,0,34,0,8.283333333,0,0,0,2020,13821.885
109,0,0.392128135923573,0,0,0,0,34,0,6.033333333,0,0,0,2020,13821.885
109,1,0.0409669158729074,0,0,0,0,34,0,3.85,0,0,0,2020,13821.885
109,2,0.379946729407747,0,0,0,0,34,0,3.7,0,1,1,2021,13821.885
109,3,0.489394898018613,0,0,0,0,34,0,2.933333333,0,1,1,2021,13821.885
109,4,0.664366690939767,0,0,0,0,34,0,2.983333333,0,1,1,2021,13821.885
109,5,0.896538352040984,0,0,0,0,34,0,1.966666667,0,1,1,2021,13821.885
109,6,0.769977466893987,0,0,0,0,34,0,2.433333333,0,0,0,2022,13821.885
109,7,1.01432112913687,0,0,0,0,34,0,2.316666667,0,0,0,2022,13821.885
110,-8,0.228989135392599,1,0,1,0,31,,2.7,0,0,0,2018,4179.28125
110,-7,0,1,0,1,0,31,0,2.3,0,0,0,2018,4179.28125
110,-6,0,1,0,1,0,31,1,2.833333333,0,0,0,2019,4179.28125
110,-5,0.612770437500467,1,0,1,0,31,1,2.466666667,0,0,0,2019,4179.28125
110,-4,1.42376395462737,1,0,1,0,31,0,2.8,0,0,0,2019,4179.28125
110,-3,1.57871882874597,1,0,1,0,31,0,2.166666667,0,0,0,2019,4179.28125
110,-2,2.20046210098926,1,0,1,0,31,0,2.5,0,0,0,2020,4179.28125
110,-1,1.95529554274434,1,0,1,0,31,0,7.233333333,0,0,0,2020,4179.28125
110,0,0.718544606204715,1,0,1,0,31,0,5.166666667,0,0,0,2020,4179.28125
110,1,0,1,0,1,0,31,0,3.133333333,0,0,0,2020,4179.28125
110,2,0.687230609330253,1,1,1,0,31,1,3.2,0,0,0,2021,4179.28125
110,3,1.75748880264998,1,1,1,0,31,0,2.8,0,0,0,2021,4179.28125
110,4,0.241895660886666,1,1,1,0,31,0,3,0,0,0,2021,4179.28125
110,5,2.0839947060275,1,1,1,0,31,0,1.866666667,0,0,0,2021,4179.28125
110,6,0.786829074975512,1,1,1,0,31,0,2.366666667,0,0,0,2022,4179.28125
110,7,0.427800832978159,1,1,1,0,31,0,2.333333333,0,0,0,2022,4179.28125
111,-8,1.54530879644993,0,0,0,0,40,,3.666666667,0,0,1,2018,7137.89375
111,-7,0.976248770864655,0,0,0,0,40,0,3.133333333,0,0,1,2018,7137.89375
111,-6,1.56940413970157,0,0,0,0,40,0,3.733333333,0,0,1,2019,7137.89375
111,-5,1.14849005702838,0,0,0,0,40,0,3.233333333,0,0,1,2019,7137.89375
111,-4,0.820303608469935,0,0,0,0,40,0,3.5,0,0,1,2019,7137.89375
111,-3,1.06178520799641,0,0,0,0,40,0,2.966666667,0,0,1,2019,7137.89375
111,-2,0.792041770024946,0,0,0,0,40,0,3.7,0,0,1,2020,7137.89375
111,-1,0.0864176494641714,0,0,0,0,40,0,14.46666667,0,0,1,2020,7137.89375
111,0,0,0,0,0,0,40,0,9.1,0,0,1,2020,7137.89375
111,1,0.478152256048922,0,0,0,0,40,1,6.533333333,0,0,1,2020,7137.89375
111,2,0.907522614776943,0,0,0,0,40,0,5.7,0,1,1,2021,7137.89375
111,3,0.518535317228559,0,0,0,0,40,0,5.066666667,0,1,1,2021,7137.89375
111,4,0.131131119736827,0,0,0,0,40,0,4.633333333,0,1,1,2021,7137.89375
111,5,0,0,0,0,0,40,0,3.066666667,0,1,1,2021,7137.89375
111,6,0,0,0,0,0,40,1,3.366666667,0,0,1,2022,7137.89375
111,7,0,0,0,0,0,40,1,2.966666667,0,0,1,2022,7137.89375
112,-8,1.06387815626363,0,0,1,1,41,,4.066666667,1,0,1,2018,4253.645
112,-7,0.987132212490699,0,0,1,1,41,0,3.25,1,0,1,2018,4253.645
112,-6,0.996782759257061,0,0,1,1,41,0,3.95,1,1,1,2019,4253.645
112,-5,0.975676155391435,0,0,1,1,41,0,3.7,1,1,1,2019,4253.645
112,-4,1.01058503941913,0,0,1,1,41,0,3.983333333,1,1,1,2019,4253.645
112,-3,0.968498781633164,0,0,1,1,41,0,3.133333333,1,1,1,2019,4253.645
112,-2,0.971550282169763,0,0,1,1,41,0,3.65,1,0,0,2020,4253.645
112,-1,1.02589661337512,0,0,1,1,41,0,8.466666667,1,0,0,2020,4253.645
112,0,0.998414301146428,0,0,1,1,41,0,5.783333333,1,0,0,2020,4253.645
112,1,1.00269533541233,0,0,1,1,41,0,4.033333333,1,0,0,2020,4253.645
112,2,0.964831338769455,0,0,1,1,41,0,3.75,1,1,1,2021,4253.645
112,3,1.09240663007844,0,0,1,1,41,0,3.45,1,1,1,2021,4253.645
112,4,1.05242680101419,0,0,1,1,41,0,3.533333333,1,1,1,2021,4253.645
112,5,1.00086161398048,0,0,1,1,41,0,2.266666667,1,1,1,2021,4253.645
112,6,0.957503505816776,0,0,1,1,41,0,2.8,1,1,1,2022,4253.645
112,7,1.05215644464924,0,0,1,1,41,0,2.616666667,1,1,1,2022,4253.645
113,-8,0,1,0,0,1,37,,3.5,1,0,1,2018,58.96375
113,-7,0,1,0,0,1,37,1,3.15,1,0,1,2018,58.96375
113,-6,0,1,0,0,1,37,1,4.15,1,0,1,2019,58.96375
113,-5,0,1,0,0,1,37,1,3.283333333,1,0,1,2019,58.96375
113,-4,0,1,0,0,1,37,1,3.483333333,1,0,1,2019,58.96375
113,-3,0,1,0,0,1,37,1,3.116666667,1,0,1,2019,58.96375
113,-2,0,1,0,0,1,37,1,3.883333333,1,1,1,2020,58.96375
113,-1,8,1,0,0,1,37,1,8.3,1,1,1,2020,58.96375
113,0,1.56061987237922,1,0,0,1,37,0,5.1,1,1,1,2020,58.96375
113,1,0,1,0,0,1,37,0,3.7,1,1,1,2020,58.96375
113,2,0,1,1,0,1,37,1,3.666666667,1,0,1,2021,58.96375
113,3,0,1,1,0,1,37,1,3.2,1,0,1,2021,58.96375
113,4,58.9019524707977,1,1,0,1,37,1,3.3,1,0,1,2021,58.96375
113,5,93.0844798711072,1,1,0,1,37,0,2.216666667,1,0,1,2021,58.96375
113,6,41.7990714633991,1,1,0,1,37,0,3,1,0,1,2022,58.96375
113,7,0,1,1,0,1,37,0,2.666666667,1,0,1,2022,58.96375
114,-8,0.600479404971305,1,0,0,0,36,,3,0,0,0,2018,3494.9575
114,-7,3.68664855008966,1,0,0,0,36,0,2.6,0,0,0,2018,3494.9575
114,-6,2.17305646778251,1,0,0,0,36,0,3.1,0,1,0,2019,3494.9575
114,-5,0.446334469017148,1,0,0,0,36,0,2.666666667,0,1,0,2019,3494.9575
114,-4,0,1,0,0,0,36,0,3,0,1,0,2019,3494.9575
114,-3,0.334115650905626,1,0,0,0,36,1,2.4,0,1,0,2019,3494.9575
114,-2,0.759365457233743,1,0,0,0,36,0,2.766666667,0,1,0,2020,3494.9575
114,-1,0,1,0,0,0,36,0,8.7,0,1,0,2020,3494.9575
114,0,0,1,0,0,0,36,1,5.3,0,1,0,2020,3494.9575
114,1,0,1,0,0,0,36,1,3.566666667,0,1,0,2020,3494.9575
114,2,0,1,0,0,0,36,1,3.333333333,0,1,0,2021,3494.9575
114,3,0,1,0,0,0,36,1,3.033333333,0,1,0,2021,3494.9575
114,4,0,1,1,0,0,36,1,3.033333333,0,1,0,2021,3494.9575
114,5,0,1,1,0,0,36,1,1.933333333,0,1,0,2021,3494.9575
114,6,0,1,1,0,0,36,1,2.333333333,0,1,0,2022,3494.9575
114,7,0,1,1,0,0,36,1,2.2,0,1,0,2022,3494.9575
115,7,1.43554741400612,1,1,0,0,43,0,2.966666667,1,0,0,2022,2251.14125
115,-3,0.171912802006538,1,0,0,0,43,0,2.966666667,1,0,0,2019,2251.14125
115,2,1.16252145439563,1,0,0,0,43,0,5.7,1,0,0,2021,2251.14125
115,-4,1.67559454565545,1,0,0,0,43,0,3.5,1,0,0,2019,2251.14125
115,3,2.41073722050982,1,0,0,0,43,0,5.066666667,1,0,0,2021,2251.14125
115,6,1.95986369136099,1,1,0,0,43,0,3.366666667,1,0,0,2022,2251.14125
115,5,3.2078529057206,1,1,0,0,43,0,3.066666667,1,0,0,2021,2251.14125
115,1,0.480853878005212,1,0,0,0,43,0,6.533333333,1,0,0,2020,2251.14125
115,-2,0.912474950205812,1,0,0,0,43,0,3.7,1,0,0,2020,2251.14125
115,-7,2.32726400442442,1,0,0,0,43,1,3.133333333,1,0,0,2018,2251.14125
115,-1,1.02659928602881,1,0,0,0,43,0,14.46666667,1,0,0,2020,2251.14125
115,0,1.41728112351902,1,0,0,0,43,0,9.1,1,0,0,2020,2251.14125
115,4,2.3471428103412,1,1,0,0,43,0,4.633333333,1,0,0,2021,2251.14125
115,-8,0,1,0,0,0,43,,3.666666667,1,0,0,2018,2251.14125
115,-5,0.0852900723133211,1,0,0,0,43,0,3.233333333,1,0,0,2019,2251.14125
115,-6,1.80086433936564,1,0,0,0,43,0,3.733333333,1,0,0,2019,2251.14125
119,-8,1.16422625493549,0,0,0,0,36,,3.666666667,0,0,0,2018,9604.85125
119,-7,1.17024717066805,0,0,0,0,36,0,3.133333333,0,0,0,2018,9604.85125
119,-6,0.986319283185151,0,0,0,0,36,0,3.733333333,0,0,1,2019,9604.85125
119,-5,1.40336998972264,0,0,0,0,36,0,3.233333333,0,0,1,2019,9604.85125
119,-4,1.14699537902786,0,0,0,0,36,0,3.5,0,0,1,2019,9604.85125
119,-3,1.25581330580211,0,0,0,0,36,0,2.966666667,0,0,1,2019,9604.85125
119,-2,0.873028616658691,0,0,0,0,36,0,3.7,0,0,1,2020,9604.85125
119,-1,0,0,0,0,0,36,0,14.46666667,0,0,1,2020,9604.85125
119,0,0,0,0,0,0,36,1,9.1,0,0,1,2020,9604.85125
119,1,0,0,0,0,0,36,1,6.533333333,0,0,1,2020,9604.85125
119,2,0,0,0,0,0,36,1,5.7,0,0,1,2021,9604.85125
119,3,0,0,0,0,0,36,1,5.066666667,0,0,1,2021,9604.85125
119,4,0,0,0,0,0,36,1,4.633333333,0,0,1,2021,9604.85125
119,5,0.673481538821333,0,0,0,0,36,1,3.066666667,0,0,1,2021,9604.85125
119,6,1.0773326656152,0,0,0,0,36,0,3.366666667,0,0,0,2022,9604.85125
119,7,1.06516381500442,0,0,0,0,36,0,2.966666667,0,0,0,2022,9604.85125
120,-8,1.1133747402847,1,0,1,0,44,,3.4,0,1,1,2018,9491.76375
120,-7,1.19802391836817,1,0,1,0,44,0,2.9,0,1,1,2018,9491.76375
120,-6,0.715167399736429,1,0,1,0,44,0,3.433333333,0,1,1,2019,9491.76375
120,-5,0.514762074646032,1,0,1,0,44,0,3.1,0,1,1,2019,9491.76375
120,-4,1.19016763349172,1,0,1,0,44,0,3.366666667,0,1,1,2019,9491.76375
120,-3,1.22701010125752,1,0,1,0,44,0,2.8,0,1,1,2019,9491.76375
120,-2,1.14794365799507,1,0,1,0,44,0,3.366666667,0,1,1,2020,9491.76375
120,-1,0.893550474220347,1,0,1,0,44,0,11.16666667,0,1,1,2020,9491.76375
120,0,0.45174217489347,1,0,1,0,44,0,6.633333333,0,1,1,2020,9491.76375
120,1,0.941426718506347,1,0,1,0,44,0,4.8,0,1,1,2020,9491.76375
120,2,1.47458052777599,1,0,1,0,44,0,4.366666667,0,1,1,2021,9491.76375
120,3,1.28713591296454,1,0,1,0,44,0,3.9,0,1,1,2021,9491.76375
120,4,1.40951780431745,1,1,1,0,44,0,3.666666667,0,1,1,2021,9491.76375
120,5,1.70000859956086,1,1,1,0,44,0,2.466666667,0,1,1,2021,9491.76375
120,6,1.34353428255102,1,1,1,0,44,0,2.833333333,0,1,1,2022,9491.76375
120,7,1.41417658019565,1,1,1,0,44,0,2.6,0,1,1,2022,9491.76375
121,-8,0.541997459411186,0,0,1,1,36,,2.966666667,1,0,1,2018,10941.36125
121,-7,0.542013910746252,0,0,1,1,36,0,3.811111111,1,0,1,2019,10941.36125
121,-6,0.871416250880118,0,0,1,1,36,0,3.222222222,1,0,1,2019,10941.36125
121,-5,0.887676567666569,0,0,1,1,36,0,3.433333333,1,0,1,2019,10941.36125
121,-4,1.38234353609337,0,0,1,1,36,0,2.744444444,1,0,1,2019,10941.36125
121,-3,1.0528360902077,0,0,1,1,36,0,3.611111111,1,0,1,2020,10941.36125
121,-2,1.38311126506311,0,0,1,1,36,0,7.666666667,1,0,1,2020,10941.36125
121,-1,1.33860491993169,0,0,1,1,36,0,5.644444444,1,0,1,2020,10941.36125
121,0,1.12486003512589,0,0,1,1,36,0,3.9,1,0,1,2020,10941.36125
121,1,1.3998815732366,0,0,1,1,36,0,3.711111111,1,0,1,2021,10941.36125
121,2,0.813982812239199,0,0,1,1,36,0,3.533333333,1,0,1,2021,10941.36125
121,3,0.670755661229995,0,0,1,1,36,0,3.633333333,1,0,1,2021,10941.36125
121,4,0.699372758577001,0,0,1,1,36,0,2.355555556,1,0,1,2021,10941.36125
121,5,0.953989157427738,0,0,1,1,36,0,2.911111111,1,0,1,2022,10941.36125
121,6,0.633766662260603,0,0,1,1,36,0,2.733333333,1,0,1,2022,10941.36125
121,7,0.821407848132242,0,0,1,1,36,0,3.366666667,1,0,1,2022,10941.36125
122,-6,0,0,0,0,1,41,0,3.366666667,1,0,0,2019,693.4475
122,4,0,0,0,0,1,41,1,3.033333333,1,0,0,2021,693.4475
122,-7,2.28459977143187,0,0,0,1,41,0,2.766666667,1,0,0,2018,693.4475
122,7,12.6251086059147,0,0,0,1,41,0,2.333333333,1,0,0,2022,693.4475
122,2,0,0,0,0,1,41,1,3.266666667,1,0,0,2021,693.4475
122,-5,0,0,0,0,1,41,1,2.966666667,1,0,0,2019,693.4475
122,-2,0,0,0,0,1,41,1,3,1,0,0,2020,693.4475
122,1,0,0,0,0,1,41,0,3.466666667,1,0,0,2020,693.4475
122,-8,0.500398371902704,0,0,0,1,41,,3.166666667,1,0,0,2018,693.4475
122,3,0,0,0,0,1,41,1,2.7,1,0,0,2021,693.4475
122,6,6.11824254900335,0,0,0,1,41,1,2.5,1,0,0,2022,693.4475
122,-4,0,0,0,0,1,41,1,3,1,0,0,2019,693.4475
122,5,0,0,0,0,1,41,1,2,1,0,0,2021,693.4475
122,-3,0,0,0,0,1,41,1,2.466666667,1,0,0,2019,693.4475
122,-1,5.21500185666543,0,0,0,1,41,1,6.5,1,0,0,2020,693.4475
122,0,0.159651595830975,0,0,0,1,41,0,4.866666667,1,0,0,2020,693.4475
123,-8,0.769917678697168,0,0,1,0,37,,3.666666667,1,0,0,2018,11636.56875
123,-7,0.875972996765047,0,0,1,0,37,0,3.133333333,1,0,0,2018,11636.56875
123,-6,0.777284111349404,0,0,1,0,37,0,3.733333333,1,0,0,2019,11636.56875
123,-5,1.03165462757224,0,0,1,0,37,0,3.233333333,1,0,0,2019,11636.56875
123,-4,1.10414163109723,0,0,1,0,37,0,3.5,1,0,0,2019,11636.56875
123,-3,1.11101650991406,0,0,1,0,37,0,2.966666667,1,0,0,2019,11636.56875
123,-2,1.06873084903142,0,0,1,0,37,0,3.7,1,0,0,2020,11636.56875
123,-1,1.26128159557344,0,0,1,0,37,0,14.46666667,1,0,0,2020,11636.56875
123,0,1.43717107330286,0,0,1,0,37,0,9.1,1,0,0,2020,11636.56875
123,1,1.55350003840264,0,0,1,0,37,0,6.533333333,1,0,0,2020,11636.56875
123,2,1.28288246481593,0,0,1,0,37,0,5.7,1,1,1,2021,11636.56875
123,3,1.24464954499581,0,0,1,0,37,0,5.066666667,1,1,1,2021,11636.56875
123,4,1.33838250214437,0,0,1,0,37,0,4.633333333,1,1,1,2021,11636.56875
123,5,1.2720296092437,0,0,1,0,37,0,3.066666667,1,1,1,2021,11636.56875
123,6,1.2991656152936,0,0,1,0,37,0,3.366666667,1,0,0,2022,11636.56875
123,7,1.1944311333184,0,0,1,0,37,0,2.966666667,1,0,0,2022,11636.56875
124,-8,1.03701573265455,0,0,0,0,32,,3.666666667,0,0,0,2018,4615.63875
124,-7,0.948731093827479,0,0,0,0,32,0,3.133333333,0,0,0,2018,4615.63875
124,-6,1.15123827660906,0,0,0,0,32,0,3.733333333,0,0,0,2019,4615.63875
124,-5,1.10575594764647,0,0,0,0,32,0,3.233333333,0,0,0,2019,4615.63875
124,-4,0.472138336216195,0,0,0,0,32,0,3.5,0,0,0,2019,4615.63875
124,-3,1.59173635501695,0,0,0,0,32,0,2.966666667,0,0,0,2019,4615.63875
